id,name,max_phase,structure,inchi_key
675259,IOFETAMINE,4,CC(C)NC(C)Cc1ccc(I)cc1,ISEHJSHTIVKELA-UHFFFAOYSA-N
692258,ETHAMIVAN,4,CCN(CC)C(=O)c1ccc(O)c(OC)c1,BQJODPIMMWWMFC-UHFFFAOYSA-N
306486,PANCURONIUM,4,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,GVEAYVLWDAFXET-XGHATYIMSA-N
705377,PIRFENIDONE,4,Cc1ccc(=O)n(-c2ccccc2)c1,ISWRGOKTTBVCFA-UHFFFAOYSA-N
111498,DOXYLAMINE,4,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,HCFDWZZGGLSKEP-UHFFFAOYSA-N
661674,METHYLATROPINE,4,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,PIPAJLPNWZMYQA-KNCRFDSUSA-N
208749,PRILOCAINE,4,CCCNC(C)C(=O)Nc1ccccc1C,MVFGUOIZUNYYSO-UHFFFAOYSA-N
418487,LERCANIDIPINE,4,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,ZDXUKAKRHYTAKV-UHFFFAOYSA-N
27417,BISOPROLOL,4,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,VHYCDWMUTMEGQY-UHFFFAOYSA-N
641256,TULOBUTEROL,4,CC(C)(C)NCC(O)c1ccccc1Cl,YREYLAVBNPACJM-UHFFFAOYSA-N
583322,TERBUTALINE,4,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,XWTYSIMOBUGWOL-UHFFFAOYSA-N
63949,METHIONINE,4,CSCC[C@H](N)C(=O)O,FFEARJCKVFRZRR-BYPYZUCNSA-N
312304,FRAMYCETIN,3,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,PGBHMTALBVVCIT-VCIWKGPPSA-N
2088784,MMI-0100,1,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(C)C,NXUWTKIOMJSLSV-DEEZXRHXSA-N
33809,ANISINDIONE,4,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,XRCFXMGQEVUZFC-UHFFFAOYSA-N
583522,HYDROFLUMETHIAZIDE,4,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,DMDGGSIALPNSEE-UHFFFAOYSA-N
581858,ESTRAMUSTINE PHOSPHATE,4,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,ADFOJJHRTBFFOF-RBRWEJTLSA-N
349663,GLYCYRRHIZIN,2,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,LPLVUJXQOOQHMX-QWBHMCJMSA-N
624225,NIRAPARIB,4,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,PCHKPVIQAHNQLW-CQSZACIVSA-N
187022,7-METHYLXANTHINE,2,Cn1cnc2nc(O)nc(O)c21,PFWLFWPASULGAN-UHFFFAOYSA-N
49476,URIC ACID,2,Oc1nc(O)c2nc(O)[nH]c2n1,LEHOTFFKMJEONL-UHFFFAOYSA-N
2056749,CB-5083,1,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,RDALZZCKQFLGJP-UHFFFAOYSA-N
1824379,PILARALISIB,2,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,QINPEPAQOBZPOF-UHFFFAOYSA-N
2224818,BIMIRALISIB,2,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,ADGGYDAFIHSYFI-UHFFFAOYSA-N
1563853,TASELISIB,3,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,BEUQXVWXFDOSAQ-UHFFFAOYSA-N
244434,LONAPRISAN,2,CC(=O)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,VHZPUDNSVGRVMB-RXDLHWJPSA-N
1378883,ANECORTAVE ACETATE,3,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,YUWPMEXLKGOSBF-GACAOOTBSA-N
1075318,PA-799,1,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,JEGHXKRHKHPBJD-UHFFFAOYSA-N
2103889,AZD-8835,1,CCn1nc(C2CCN(C(=O)CCO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1,ZGRDYKFVDCFJCZ-UHFFFAOYSA-N
1448208,NEMIRALISIB,2,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,MCIDWGZGWVSZMK-UHFFFAOYSA-N
1926946,SAPANISERTIB,2,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,GYLDXIAOMVERTK-UHFFFAOYSA-N
2145228,SERABELISIB,2,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,BLGWHBSBBJNKJO-UHFFFAOYSA-N
1592320,DUVELISIB,4,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,SJVQHLPISAIATJ-ZDUSSCGKSA-N
1763644,IFETROBAN,2,CCCCCNC(=O)c1coc([C@@H]2[C@H]3CC[C@H](O3)[C@@H]2Cc2ccccc2CCC(=O)O)n1,BBPRUNPUJIUXSE-DXKRWKNPSA-N
1378134,LABRADIMIL,2,COc1ccc(C[C@@H](CN[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)[C@H](Cc2cccs2)NC(=O)CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CCCN=C(N)N)cc1,IDXCXSCCZNCXCL-XMADEQCMSA-N
564955,FASITIBANT CHLORIDE,2,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)[C@@H](N)CCC[N+](C)(C)C)CC5)CCOCC4)c3Cl)c2n1.[Cl-],ZNHJDJYKDVGQSH-JMAPEOGHSA-M
366521,FASITIBANT,2,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)[C@@H](N)CCC[N+](C)(C)C)CC5)CCOCC4)c3Cl)c2n1,FQVSDHOWSLEEKJ-LJAQVGFWSA-N
519450,5-METHYL-2'-FLUOROARAURACIL,1,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,GBBJCSTXCAQSSJ-JVZYCSMKSA-N
207492,PLEVITREXED,2,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCc2nnn[nH]2)C(=O)O)c(F)c1,IEJSCSAMMLUINT-NRFANRHFSA-N
82983,FLOXURIDINE,4,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,ODKNJVUHOIMIIZ-RRKCRQDMSA-N
687792,BIMOSIAMOSE,2,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,RYWCQJDEHXJHRI-XJMXIVSISA-N
283293,ENILURACIL,3,C#Cc1cnc(O)nc1O,JOZGNYDSEBIJDH-UHFFFAOYSA-N
712973,MIBAMPATOR,2,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(-c2ccc(CCNS(C)(=O)=O)cc2)cc1,ULRDYYKSPCRXAJ-KRWDZBQOSA-N
226603,CX516,2,O=C(c1ccc2nccnc2c1)N1CCCCC1,ANDGGVOPIJEHOF-UHFFFAOYSA-N
2150261,ACORAMIDIS,3,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,WBFUHHBPNXWNCC-UHFFFAOYSA-N
150585,ACECLOFENAC,4,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,MNIPYSSQXLZQLJ-UHFFFAOYSA-N
1376107,TAFAMIDIS,4,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,TXEIIPDJKFWEEC-UHFFFAOYSA-N
490064,AMBENONIUM,4,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,OMHBPUNFVFNHJK-UHFFFAOYSA-P
52523,MEMANTINE,4,CC12CC3CC(C)(C1)CC(N)(C3)C2,BUGYDGFZZOZRHP-UHFFFAOYSA-N
494274,L-KYNURENINE,1,Nc1ccccc1C(=O)C[C@H](N)C(=O)O,YGPSJZOEDVAXAB-QMMMGPOBSA-N
281549,NITISINONE,4,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],OUBCNLGXQFSTLU-UHFFFAOYSA-N
366096,LY404039,1,N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21,AVDUGNCTZRCAHH-MDASVERJSA-N
1564319,TETRAHYDROCANNABIVARIN,2,CCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,ZROLHBHDLIHEMS-HUUCEWRRSA-N
1564522,CANNABIDIVARIN,2,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCC)cc1O,REOZWEGFPHTFEI-JKSUJKDBSA-N
175447,NIACINAMIDE,4,NC(=O)c1cccnc1,DFPAKSUCGFBDDF-UHFFFAOYSA-N
2166,THIOPENTAL,4,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,IUJDSEJGGMCXSG-UHFFFAOYSA-N
2335615,SIMUROSERTIB,2,Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1,XGVXKJKTISMIOW-ZDUSSCGKSA-N
341383,TRIMETAZIDINE,4,COc1ccc(CN2CCNCC2)c(OC)c1OC,UHWVSEOVJBQKBE-UHFFFAOYSA-N
110018,SIVIFENE,2,O=[N+]([O-])c1ccc(NN=C(c2ccc(O)cc2)c2ccc(O)cc2)c([N+](=O)[O-])c1,YOQPCWIXYUNEET-UHFFFAOYSA-N
309764,ALLICIN,2,C=CCS[S+]([O-])CC=C,JDLKFOPOAOFWQN-UHFFFAOYSA-N
403465,CERIVASTATIN,4,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,SEERZIQQUAZTOL-ANMDKAQQSA-N
675704,PITAVASTATIN,4,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,VGYFMXBACGZSIL-MCBHFWOFSA-N
30602,PRAVASTATIN SODIUM,4,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],VWBQYTRBTXKKOG-IYNICTALSA-M
418845,ROSUVASTATIN,4,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,BPRHUIZQVSMCRT-VEUZHWNKSA-N
407354,ATORVASTATIN CALCIUM,4,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],FQCKMBLVYCEXJB-MNSAWQCASA-L
1123018,ROSUVASTATIN CALCIUM,4,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],LALFOYNTGMUKGG-BGRFNVSISA-L
322044,OLEOYL,2,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(O)COP(=O)([O-])O.[Na+],XGRLSUFHELJJAB-RRABGKBLSA-M
71335,PUTRESCINE,3,NCCCCN,KIDHWZJUCRJVML-UHFFFAOYSA-N
896873,BISOPROLOL FUMARATE,4,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)/C=C/C(=O)O,VMDFASMUILANOL-WXXKFALUSA-N
1590760,ERGOTAMINE TARTRATE,4,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)C(O)C(O)C(=O)O,CJMJLDQKTOJACI-SEUSHGJOSA-N
674663,EVANS BLUE,4,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],ATNOAWAQFYGAOY-GPTZEZBUSA-J
625730,CARMOTEROL,2,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,IHOXNOQMRZISPV-YJYMSZOUSA-N
624296,CEFUROXIME AXETIL,4,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,KEJCWVGMRLCZQQ-YJBYXUATSA-N
1076140,ORITAVANCIN,4,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,VHFGEBVPHAGQPI-LXKZPTCJSA-N
393942,FLUCYTOSINE,4,Nc1[nH]c(=O)ncc1F,XRECTZIEBJDKEO-UHFFFAOYSA-N
83245,ALPIDEM,4,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,JRTIDHTUMYMPRU-UHFFFAOYSA-N
16506,OXAZEPAM,4,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,ADIMAYPTOBDMTL-UHFFFAOYSA-N
24806,PENICILLIN V,4,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,BPLBGHOLXOTWMN-MBNYWOFBSA-N
304903,ERTAPENEM,4,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,JUZNIMUFDBIJCM-ANEDZVCMSA-N
583520,TOCAINIDE,4,Cc1cccc(C)c1NC(=O)C(C)N,BUJAGSGYPOAWEI-UHFFFAOYSA-N
72505,TAFENOQUINE,4,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,LBHLFPGPEGDCJG-UHFFFAOYSA-N
7725,CROMOLYN,4,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,IMZMKUWMOSJXDT-UHFFFAOYSA-N
371655,CEFUROXIME,4,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,JFPVXVDWJQMJEE-IZRZKJBUSA-N
226880,ACRIVASTINE,4,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,PWACSDKDOHSSQD-IUTFFREVSA-N
372428,FUSIDIC ACID,4,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,IECPWNUMDGFDKC-MZJAQBGESA-N
394229,PHENPROCOUMON,4,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,DQDAYGNAKTZFIW-UHFFFAOYSA-N
11745,NITRAZEPAM,4,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,KJONHKAYOJNZEC-UHFFFAOYSA-N
74911,EMTRICITABINE,4,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,XQSPYNMVSIKCOC-NTSWFWBYSA-N
16960,BROMAZEPAM,4,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,VMIYHDSEFNYJSL-UHFFFAOYSA-N
2465,CLONAZEPAM,4,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N
469866,OLAPARIB,4,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,FDLYAMZZIXQODN-UHFFFAOYSA-N
378207,LINCOMYCIN,4,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,OJMMVQQUTAEWLP-KIDUDLJLSA-N
22426,CIPRALISANT,1,CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1,CVKJAXCQPFOAIN-VXGBXAGGSA-N
12850,IBUTAMOREN,2,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,UMUPQWIGCOZEOY-JOCHJYFZSA-N
2284270,UPAMOSTAT,2,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(/C(N)=N/O)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,HUASEDVYRABWCV-NDEPHWFRSA-N
353489,FLUOROFURANYLNORPROGESTERONE,2,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)CF,VJKRBRUNEOHPBS-BUPULCDWSA-N
2196195,LANRAPLENIB,2,Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1,XCIGZBVOUQVIPI-UHFFFAOYSA-N
516890,HYDROXYTYROSOL,3,OCCCc1ccc(O)c(O)c1,DPTPQXXDBLPEOP-UHFFFAOYSA-N
490427,VINCRISTINE SULFATE,4,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,AQTQHPDCURKLKT-JKDPCDLQSA-N
675116,QUINESTROL,4,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,PWZUUYSISTUNDW-VAFBSOEGSA-N
118239,CORDYCEPIN,1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,OFEZSBMBBKLLBJ-BAJZRUMYSA-N
695874,MK-3281,1,CN(C)CCN(C)[C@H]1COc2ccccc2-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2C1,YQUCBFIQSJVCOR-JOCHJYFZSA-N
2192094,LXS-196,1,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3C(F)(F)F)cnc2N)CC1,XXJXHXJWQSCNPX-UHFFFAOYSA-N
479169,BRYOSTATIN,2,CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,MJQUEDHRCUIRLF-TVIXENOKSA-N
482537,ACETOSIDE,2,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,FBSKJMQYURKNSU-ZLSOWSIRSA-N
128763,PHORBOL MYRISTATE ACETATE,2,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(C)=O,PHEDXBVPIONUQT-RGYGYFBISA-N
6078,ADEFOVIR,3,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,SUPKOOSCJHTBAH-UHFFFAOYSA-N
49481,ILX23-7553,1,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)CC#CC(C)(C)O)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,JKFZMIQMKFWJAY-RQJQXFIZSA-N
521242,IMRECOXIB,1,CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(C)cc2)C1=O,AXMZZGKKZDJGAZ-UHFFFAOYSA-N
277493,POLMACOXIB,3,CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O,IJWPAFMIFNSIGD-UHFFFAOYSA-N
1606934,PF-05180999,1,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,CLGCHUKGBICQTE-UHFFFAOYSA-N
1616938,CHF-6001,2,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1,VCFBPAOSTLMYIV-SANMLTNESA-N
42290,ANAGRELIDE,4,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,OTBXOEAOVRKTNQ-UHFFFAOYSA-N
581569,CLOFARABINE,4,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,WDDPHFBMKLOVOX-AYQXTPAHSA-N
25249,CREATINE,3,CN(CC(=O)O)C(=N)N,CVSVTCORWBXHQV-UHFFFAOYSA-N
444029,INOSINE,3,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,UGQMRVRMYYASKQ-KQYNXXCUSA-N
699563,NORCANTHARIDIN,1,O=C1OC(=O)[C@@H]2[C@H]1[C@H]1CC[C@H]2O1,JAABVEXCGCXWRR-KAZBKCHUSA-N
69448,CANTHARIDIN,4,C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1,DHZBEENLJMYSHQ-XCVPVQRUSA-N
3103,FLINDOKALNER,3,COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,ULYONBAOIMCNEH-HNNXBMFYSA-N
61945,EZOGABINE,4,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,PCOBBVZJEWWZFR-UHFFFAOYSA-N
2108848,CONTELTINIB ,1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1nc2c(c(Nc3ccccc3S(=O)(=O)NC(C)C)n1)CCN2,NPJCURIANJMFEO-UHFFFAOYSA-N
1757351,LORLATINIB,4,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,IIXWYSCJSQVBQM-LLVKDONJSA-N
2141342,RAZUPROTAFIB,2,COC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(NS(=O)(=O)O)cc1)c1csc(-c2cccs2)n1,KWJDHELCGJFUHW-SFTDATJTSA-N
1282565,IDRONOXIL,1,Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,ZZUBHVMHNVYXRR-UHFFFAOYSA-N
111491,CLAVULANATE POTASSIUM,4,O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[K+],ABVRVIZBZKUTMK-JSYANWSFSA-M
167260,PENICILLIN G SODIUM,4,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],FCPVYOBCFFNJFS-LQDWTQKMSA-M
2228994,FOLIGLURAX,2,O/N=c1\cc(-c2cc3sccc3cn2)oc2ccc(CCCN3CCOCC3)cc12,ZTEDNASHAWNBKQ-NCELDCMTSA-N
446806,L-FUCOSE,1,C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O,SHZGCJCMOBCMKK-DHVFOXMCSA-N
446805,D-MANNOSE,2,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,WQZGKKKJIJFFOK-QTVWNMPRSA-N
